시설명,조사년도,경도(EPSG4326),위도(EPSG4326),좌안(L) 우안(R)
한강 놀이터 18,2020,126.9369058,37.52524844,L
한강 화장실 86,2020,127.0816601,37.51774748,L
한강 쉼터 200,2020,126.9363983,37.52511753,L
한강 파고라 155,2020,126.93738,37.52472612,L
한강 계단 159,2020,126.9353719,37.52484216,L
한강 계단 160,2020,127.0821499,37.51826972,L
한강 주차장 37,2020,127.0811031,37.51779742,L
한강 쉼터 201,2020,126.9371394,37.52503008,L
한강 계단 161,2020,127.0819322,37.51827213,L
한강 화장실 87,2020,126.9375523,37.52498074,L
한강 정자 36,2020,126.937453,37.52535686,L
한강 계단 162,2020,127.081706,37.51827679,L
한강 경사로 59,2020,126.8107859,37.58944147,L
한강 경사로 60,2020,126.8103295,37.58969076,L
한강 보행교 29,2020,126.8106976,37.5896373,L
한강 경사로 61,2020,126.8085296,37.59064741,L
한강 보행교 30,2020,126.8090433,37.59123164,L
한강 쉼터 145,2020,126.8087934,37.59155559,L
한강 경사로 62,2020,126.8066912,37.59223692,L
한강 보행교 31,2020,126.8072291,37.59331223,L
우이천 계단 46,2020,127.0328733,37.64103567,R
우이천 계단 53,2020,127.02959,37.64335026,R
우이천 비상사다리 5,2020,127.0530771,37.62144132,L
우이천 비상사다리 10,2020,127.0146714,37.65785924,L
우이천 음수대 3,2020,127.0291428,37.64426262,L
우이천 징검다리 3,2020,127.0443568,37.62916976,L
정릉천 간이체육시설 11,2020,127.0002236,37.61665029,R
정릉천 간이체육시설 14,2020,127.0410963,37.59699551,L
정릉천 계단 36,2020,127.0406661,37.59724343,R
정릉천 비상사다리 2,2020,127.0401527,37.59381879,L
정릉천 쉼터 19,2020,127.0409202,37.59603376,L
정릉천 징검다리 14,2020,127.037015,37.58743958,L
중랑천 경사로 78,2020,127.051575,37.67913419,L
중랑천 계단 98,2020,127.0515472,37.68402426,R
중랑천 쉼터 65,2020,127.070617,37.60660892,R
중랑천 쉼터 106,2020,127.0503853,37.67906401,R
중랑천 쉼터 113,2020,127.0513185,37.68532965,R
중랑천 쉼터 121,2020,127.0706643,37.61315258,R
중랑천 음수대 24,2020,127.0730906,37.60509908,L
중랑천 인라인스케이트장 12,2020,127.0560666,37.64476421,L
중랑천 주차장 2,2020,127.0710931,37.59461164,L
당현천 보행교 8,2020,127.0638031,37.64689223,L
당현천 계단 6,2020,127.0640609,37.64684591,L
성북천 쉼터 3,2020,127.0222083,37.58219727,R
성북천 간이체육시설 4,2020,127.0224687,37.58227718,L
대동천 보행교 5,2020,127.003633,37.64461079,L
성북천 계단 12,2020,127.022098,37.58230991,R
성북천 계단 13,2020,127.0224546,37.58234138,L
당현천 보행교 9,2020,127.0632589,37.64647469,L
대동천 보행교 6,2020,127.0034927,37.64432135,L
성북천 보행교 9,2020,127.0223414,37.58224342,L
성북천 징검다리 10,2020,127.0220288,37.58279759,R
성북천 쉼터 4,2020,127.0215139,37.58376287,R
대동천 보행교 7,2020,127.0027024,37.64405221,L
성북천 보행교 10,2020,127.0216342,37.58380677,L
성북천 징검다리 11,2020,127.021596,37.58390364,L
당현천 계단 7,2020,127.0620002,37.64535927,L
성북천 계단 14,2020,127.0214205,37.58388452,R
성북천 계단 15,2020,127.021739,37.58397231,L
대동천 경사로 2,2020,127.0027576,37.64392382,L
성북천 간이체육시설 5,2020,127.021746,37.58384955,L
당현천 보행교 10,2020,127.0611967,37.64481121,L
성북천 계단 16,2020,127.0211632,37.58466843,R
성북천 징검다리 13,2020,127.0209936,37.58562915,L
성북천 징검다리 12,2020,127.0212948,37.58477202,R
성북천 계단 17,2020,127.0214265,37.5848452,L
당현천 징검다리 6,2020,127.0613187,37.64506005,R
성북천 계단 18,2020,127.0208111,37.58566297,R
성북천 간이체육시설 6,2020,127.0210333,37.58589381,L
대동천 보행교 8,2020,127.0018766,37.64328864,L
성북천 보행교 11,2020,127.0208989,37.58590509,R
성북천 계단 19,2020,127.0209895,37.58607627,L
당현천 계단 8,2020,127.061315,37.64404644,L
성북천 쉼터 5,2020,127.0207942,37.58584317,R
당현천 징검다리 7,2020,127.061046,37.64410627,R
성북천 징검다리 2,2020,127.0279929,37.57305094,L
당현천 징검다리 1,2020,127.0719917,37.65758218,L
도봉천 징검다리 8,2020,127.0432433,37.67973556,R
방학천 계단 4,2020,127.0426068,37.66193243,L
성북천 보행교 14,2020,127.0175315,37.58975401,L
성북천 쉼터 9,2020,127.0132363,37.59116124,R
성북천 징검다리 8,2020,127.0238024,37.57959308,L
여의천 보행교 7,2020,127.0425043,37.46176256,L
여의천 징검다리 2,2020,127.0459812,37.46139071,L
여의천 화장실 2,2020,127.0523895,37.45446039,L
우이천 경사로 28,2020,127.0316502,37.64203317,R
당현천 보행교 12,2020,127.0608867,37.64162301,L
당현천 경사로 6,2020,127.0612401,37.64247539,L
탄천 쉼터 2,2020,127.1184605,37.47322544,L
청계천 계단 48,2020,127.0047635,37.56956216,R
청계천 쉼터 36,2020,127.0061875,37.56972992,L
청계천 비상사다리 9,2020,127.0062163,37.56974554,L
청계천 계단 49,2020,127.0060656,37.56971293,L
청계천 비상사다리 10,2020,127.0051143,37.56973173,L
청계천 비상사다리 11,2020,127.0035586,37.56956461,R
탄천 경사로 29,2020,127.1147677,37.47790788,L
청계천 징검다리 18,2020,127.0031426,37.56963436,L
청계천 비상사다리 13,2020,127.0035236,37.56972059,L
청계천 계단 50,2020,127.0024728,37.56969913,L
청계천 계단 52,2020,127.0023776,37.56974691,L
청계천 계단 53,2020,127.0017387,37.56970656,L
홍제천 간이체육시설 22,2020,126.9325836,37.5788218,R
홍제천 경사로 19,2020,126.9336777,37.57930993,R
홍제천 경사로 25,2020,126.9297643,37.57689526,L
홍제천 계단 10,2020,126.9035218,37.56373459,R
홍제천 계단 15,2020,126.9611864,37.600607,NULL
홍제천 계단 19,2020,126.9198852,37.57070702,R
홍제천 계단 32,2020,126.9537093,37.59660788,L
홍제천 계단 39,2020,126.9284786,37.57621086,L
홍제천 야외공연장 1,2020,126.901203,37.5628969,R
홍제천 징검다리 10,2020,126.9487837,37.59841286,L
홍제천 징검다리 13,2020,126.9369655,37.58037265,L
홍제천 파고라 2,2020,126.9617272,37.60043374,R
당현천 계단 16,2020,127.0676163,37.65029357,R
당현천 간이체육시설 4,2020,127.0684692,37.65078716,R
당현천 경사로 12,2020,127.0686748,37.65072543,R
당현천 비상사다리 5,2020,127.0698529,37.65175974,R
당현천 비상사다리 6,2020,127.0704555,37.65235741,R
당현천 경사로 13,2020,127.0707816,37.65271761,R
당현천 비상사다리 7,2020,127.0708085,37.65274688,R
당현천 비상사다리 8,2020,127.0712226,37.65321176,R
당현천 계단 17,2020,127.0717432,37.65401782,R
당현천 보행교 14,2020,127.0719644,37.6541641,L
우이천 계단 1,2020,127.0674783,37.61427813,R
중랑천 계단 100,2020,127.0701863,37.61317371,R
중랑천 간이체육시설 120,2020,127.0702717,37.61365343,R
우이천 계단 2,2020,127.0696833,37.61371996,R
우이천 경사로 1,2020,127.0685715,37.61419536,R
우이천 경사로 2,2020,127.0684643,37.61421871,R
우이천 간이체육시설 1,2020,127.0673176,37.61439061,R
우이천 비상사다리 1,2020,127.0654046,37.61394068,R
우이천 계단 4,2020,127.0607509,37.61554354,R
우이천 계단 3,2020,127.0623825,37.61523316,R
한강 주차장 56,2020,126.8758879,37.5685719,R
한강 야구장 1,2020,126.8741795,37.56811509,R
한강 경사로 2,2020,126.8762506,37.56830874,R
한강 야구장 2,2020,126.8754652,37.56749701,R
한강 음수대 3,2020,126.8752292,37.56821981,R
한강 쉼터 2,2020,127.1133546,37.55651387,R
한강 보행교 4,2020,126.8683739,37.5714582,R
한강 화장실 4,2020,126.8763557,37.56804756,R
한강 쉼터 3,2020,127.1132141,37.55523684,R
한강 경사로 3,2020,126.8768314,37.56785659,R
한강 보행교 5,2020,126.8698787,37.5710792,R
한강 보행교 6,2020,126.8696632,37.57130646,R
한강 간이체육시설 2,2020,127.1127547,37.55454352,R
한강 보행교 7,2020,126.8699659,37.57134059,R
한강 쉼터 4,2020,126.8708497,37.56924674,R
한강 경사로 4,2020,127.1111428,37.55131271,R
한강 화장실 5,2020,126.8791462,37.56612006,R
한강 계단 4,2020,127.1110293,37.55110109,R
한강 간이체육시설 3,2020,127.1110461,37.55094002,R
한강 경사로 5,2020,126.8792767,37.56616392,R
한강 보행교 8,2020,126.8726562,37.56857972,R
한강 간이체육시설 4,2020,126.8727074,37.56844688,R
그네,2020,126.8727331,37.56834104,R
한강 보행교 9,2020,126.8728854,37.56859573,R
한강 보행교 10,2020,126.873027,37.56855759,R
한강 계단 5,2020,127.1102531,37.54940118,R
한강 간이체육시설 5,2020,126.8728973,37.56827364,R
한강 파고라 6,2020,126.8726426,37.5682576,R
청계천 음수대 5,2020,127.001448,37.56963542,L
청계천 계단 55,2020,127.0013957,37.56960781,L
청계천 비상사다리 14,2020,127.0006242,37.56949481,L
정릉천 계단 1,2020,127.0058189,37.61530387,L
정릉천 쉼터 1,2020,127.0060256,37.6142407,L
정릉천 보행교 1,2020,127.0349149,37.57263915,R
정릉천 정자 1,2020,127.0061048,37.61393436,L
정릉천 경사로 1,2020,127.0353113,37.57295663,L
정릉천 계단 2,2020,127.0059986,37.61390733,L
정릉천 간이체육시설 1,2020,127.0059972,37.61408753,L
정릉천 계단 3,2020,127.0348504,37.57378456,L
전농천 간이체육시설 10,2020,127.0556262,37.56215139,R
정릉천 보행교 8,2020,127.034734,37.58107905,R
정릉천 계단 15,2020,127.0092613,37.60792793,L
전농천 경사로 2,2020,127.0554992,37.56170444,R
정릉천 보행교 9,2020,127.0348795,37.58157927,R
정릉천 계단 16,2020,127.0091381,37.60778942,R
정릉천 계단 17,2020,127.0354257,37.58159713,L
정릉천 쉼터 5,2020,127.0092257,37.60756693,R
전농천 계단 3,2020,127.0557229,37.56194085,R
정릉천 경사로 6,2020,127.0349732,37.58223134,R
정릉천 징검다리 9,2020,127.009196,37.60739768,R
정릉천 징검다리 10,2020,127.0351684,37.58202856,L
전농천 징검다리 1,2020,127.0558544,37.56184956,L
정릉천 징검다리 11,2020,127.0091311,37.60689005,R
정릉천 징검다리 12,2020,127.0355173,37.5837685,L
전농천 징검다리 2,2020,127.0555115,37.56115595,L
정릉천 경사로 7,2020,127.0091464,37.60679945,R
정릉천 계단 18,2020,127.0356259,37.58297221,L
정릉천 간이체육시설 6,2020,127.0092016,37.60645707,R
전농천 계단 4,2020,127.0556423,37.56200733,R
정릉천 쉼터 6,2020,127.0092631,37.60632816,R
정릉천 계단 19,2020,127.0361793,37.58641421,R
정릉천 경사로 8,2020,127.0361437,37.58539685,L
정릉천 징검다리 13,2020,127.036277,37.58606467,L
공터(콘크리트),2020,127.0361075,37.58595797,R
정릉천 경사로 9,2020,127.0360917,37.58631138,R
정릉천 계단 22,2020,127.0080186,37.61108261,L
정릉천 쉼터 7,2020,127.036682,37.58650378,L
정릉천 간이체육시설 7,2020,127.0372207,37.58826055,R
정릉천 쉼터 8,2020,127.0369851,37.58699022,L
정릉천 보행교 10,2020,127.0373814,37.58862439,R
정릉천 보행교 11,2020,127.036978,37.58704091,L
정릉천 계단 23,2020,127.0071934,37.61257268,R
정릉천 경사로 10,2020,127.0385001,37.59102247,R
정릉천 계단 24,2020,127.0375801,37.58809037,L
정릉천 경사로 11,2020,127.0057763,37.61355145,L
정릉천 쉼터 9,2020,127.0377812,37.58847999,L
정릉천 활용 설명서,2020,127.0386887,37.59147697,R
정릉천 계단 25,2020,127.037769,37.58942941,R
중앙교앞 인공폭포,2020,127.0387673,37.59054632,L
수변 소무대,2020,127.0381996,37.59024692,R
정릉천 계단 27,2020,127.0035424,37.61610697,L
정릉천 계단 28,2020,127.0035693,37.61610134,L
정릉천 징검다리 15,2020,127.038725,37.59086281,L
정릉천 간이체육시설 8,2020,127.0034532,37.61614752,L
정릉천 간이체육시설 9,2020,127.0386999,37.5914417,R
정릉천 정자 2,2020,127.0035183,37.61619482,L
정릉천 계단 29,2020,127.0390564,37.59115777,L
홍릉두문길 안내판,2020,127.03897,37.590999,L
정릉천 쉼터 10,2020,127.0390776,37.59120845,L
정릉천 경사로 12,2020,127.0036302,37.61615652,L
정릉천 경사로 13,2020,127.0386546,37.59139667,R
정릉천 경사로 14,2020,127.0031049,37.61627141,R
정릉천 보행교 12,2020,127.0389634,37.59206217,R
정릉천 징검다리 16,2020,127.0394619,37.59259022,L
정릉천 경사로 15,2020,127.0392816,37.59144602,L
정릉천 쉼터 11,2020,127.0387816,37.5916743,R
정릉천 간이체육시설 10,2020,127.0013408,37.61648582,R
정릉천 화장실 1,2020,127.0397011,37.59261041,L
정릉천 쉼터 14,2020,127.0008934,37.61668213,R
정릉천 쉼터 12,2020,127.0397777,37.59279734,L
정릉천 쉼터 13,2020,127.0395317,37.59337068,R
정릉천 비상사다리 1,2020,127.0397249,37.59392064,R
정릉천 징검다리 17,2020,127.0395559,37.59247244,L
정릉천 경사로 16,2020,127.040777,37.5955698,L
정릉천 간이체육시설 13,2020,126.9993689,37.61688162,L
인명구조장비보관함,2020,127.0406497,37.59561377,L
정릉천 정자 3,2020,126.9994747,37.61679567,L
정릉천 쉼터 18,2020,127.0404234,37.59599113,R
정릉천 음수대 1,2020,126.999326,37.6168901,L
성북천 계단 37,2020,127.0089899,37.5882199,R
성북천 보행교 21,2020,127.0087097,37.5881546,L
성북천 보행교 22,2020,127.0079199,37.58774808,R
성북천 계단 38,2020,127.0073864,37.58800265,L
성북천 징검다리 26,2020,127.0072618,37.58791931,L
성북천 계단 39,2020,127.0072689,37.58784385,R
성북천 간이체육시설 15,2020,127.0072618,37.58803644,L
성북천 보행교 23,2020,127.0067806,37.58818739,L
우이천 간이체육시설 23,2020,127.0390541,37.63285329,R
우이천 쉼터 8,2020,127.0389487,37.63295863,R
우이천 간이체육시설 24,2020,127.0391734,37.63343776,L
우이천 간이체육시설 25,2020,127.038781,37.6331935,R
우이천 계단 34,2020,127.0225545,37.64802289,L
우이천 화장실 2,2020,127.0384488,37.63359745,R
우이천 간이체육시설 2,2020,127.0624548,37.61534776,R
가오천 계단 1,2020,127.0069117,37.63857349,R
우이천 비상사다리 2,2020,127.0605151,37.61564276,R
우이천 보행교 1,2020,127.0606812,37.61570855,R
우이천 간이체육시설 3,2020,127.0599096,37.61603537,R
우이천 비상사다리 3,2020,127.0598595,37.61606698,R
우이천 경사로 4,2020,127.0584642,37.61675747,R
우이천 경사로 3,2020,127.0590496,37.61679726,L
우이천 간이체육시설 4,2020,127.059079,37.61646194,R
우이천 징검다리 1,2020,127.058653,37.61682697,L
우이천 계단 5,2020,127.0579203,37.61707155,R
우이천 간이체육시설 5,2020,127.0569785,37.61827644,L
우이천 계단 6,2020,127.0562709,37.61899592,L
우이천 간이체육시설 6,2020,127.0560303,37.61911091,L
우이천 경사로 5,2020,127.0548883,37.61989868,L
우이천 쉼터 1,2020,127.0554841,37.61947494,L
우이천 간이체육시설 7,2020,127.0544382,37.62014666,L
우이천 보행교 2,2020,127.0538126,37.62049158,R
우이천 비상사다리 4,2020,127.0537435,37.62075965,L
우이천 비상사다리 6,2020,127.0528082,37.62172526,L
우이천 계단 7,2020,127.0515047,37.62250856,R
우이천 비상사다리 7,2020,127.0527092,37.62182328,L
우이천 계단 8,2020,127.0526384,37.62189089,L
우이천 계단 9,2020,127.0144456,37.66017151,R
우이천 경사로 6,2020,127.0501069,37.62415234,R
우이천 간이체육시설 8,2020,127.0521737,37.62241525,L
우이천 계단 10,2020,127.0496455,37.62451969,L
우이천 경사로 7,2020,127.049439,37.62485539,R
우이천 쉼터 2,2020,127.0519196,37.62262458,L
우이천 비상사다리 8,2020,127.0519404,37.62260821,L
우이천 보행교 3,2020,127.0489821,37.62555948,L
우이천 간이체육시설 9,2020,127.0513703,37.62318913,L
우이천 비상사다리 9,2020,127.0510347,37.62359762,L
우이천 간이체육시설 10,2020,127.0476972,37.62685067,R
우이천 계단 11,2020,127.0475118,37.6270636,R
우이천 계단 12,2020,127.0500775,37.62464902,L
우이천 징검다리 2,2020,127.0476153,37.62725052,L
우이천 쉼터 3,2020,127.050142,37.62447883,L
우이천 간이체육시설 11,2020,127.047175,37.62737683,R
우이천 경사로 8,2020,127.0500237,37.62474027,L
우이천 쉼터 4,2020,127.0495765,37.62505468,L
우이천 경사로 9,2020,127.0453778,37.62812981,R
우이천 간이체육시설 12,2020,127.0488634,37.62595596,L
우이천 계단 13,2020,127.01456,37.65844342,R
우이천 간이체육시설 13,2020,127.0486512,37.6262545,L
우이천 간이체육시설 14,2020,127.0482338,37.62681441,L
우이천 보행교 4,2020,127.0449909,37.6286751,L
정릉천 계단 31,2020,127.0004875,37.61686145,L
정릉천 계단 32,2020,127.0004299,37.61664923,L
정릉천 쉼터 15,2020,127.0399149,37.59434276,R
정릉천 보행교 13,2020,127.0400518,37.59458121,R
정릉천 간이체육시설 12,2020,127.0402851,37.5940822,L
정릉천 쉼터 16,2020,127.0401837,37.59505193,R
정릉천 계단 33,2020,127.0403269,37.59562063,R
정릉천 징검다리 18,2020,126.9994653,37.61669698,R
정릉천 쉼터 17,2020,127.0405742,37.59475447,L
정릉천 계단 34,2020,126.999472,37.61672988,L
정릉천 징검다리 19,2020,127.0405774,37.5954899,L
우이천 간이체육시설 15,2020,127.0478914,37.62722225,L
우이천 계단 14,2020,127.0477896,37.62746105,L
우이천 계단 15,2020,127.0448024,37.62849948,R
우이천 계단 16,2020,127.0146003,37.65737379,L
우이천 간이체육시설 16,2020,127.0473848,37.62763916,L
우이천 간이체육시설 17,2020,127.0448237,37.62858507,R
우이천 계단 17,2020,127.0467255,37.62813987,L
우이천 계단 18,2020,127.0143767,37.65550624,L
우이천 간이체육시설 18,2020,127.0459324,37.62836728,L
우이천 경사로 10,2020,127.0456039,37.62854197,L
우이천 쉼터 5,2020,127.0144753,37.65450051,L
우이천 계단 19,2020,127.0451284,37.62889467,L
우이천 경사로 11,2020,127.0145479,37.65433269,L
우이천 간이체육시설 19,2020,127.0446598,37.62915275,L
우이천 계단 20,2020,127.0440976,37.6290989,R
우이천 쉼터 6,2020,127.044167,37.62912253,R
우이천 계단 21,2020,127.0439989,37.62990195,L
우이천 계단 22,2020,127.0148194,37.65212074,L
우이천 간이체육시설 20,2020,127.0430506,37.63061182,L
우이천 경사로 12,2020,127.0425452,37.63096339,L
우이천 간이체육시설 21,2020,127.0426882,37.63081468,L
우이천 징검다리 4,2020,127.042814,37.63053983,L
우이천 경사로 13,2020,127.0147343,37.65135379,L
우이천 계단 23,2020,127.0419362,37.63082846,R
우이천 간이체육시설 22,2020,127.0418102,37.63090058,R
우이천 쉼터 7,2020,127.0417152,37.63138728,L
우이천 계단 24,2020,127.0415512,37.6310561,R
우이천 경사로 14,2020,127.0144354,37.65153402,R
우이천 징검다리 5,2020,127.0409397,37.63161042,L
우이천 계단 25,2020,127.014285,37.65030983,R
우이천 계단 26,2020,127.0152027,37.64915195,R
대동천 계단 3,2020,127.0153627,37.64908211,L
우이천 징검다리 6,2020,127.0160695,37.64897164,L
우이천 계단 27,2020,127.0167168,37.64891749,L
우이천 경사로 15,2020,127.0166233,37.64871028,R
우이천 계단 28,2020,127.0179882,37.64876272,L
우이천 화장실 1,2020,127.0179647,37.64876301,L
우이천 비상사다리 11,2020,127.0185569,37.64856343,R
우이천 계단 29,2020,127.0198145,37.64883705,R
우이천 계단 30,2020,127.0197112,37.64907132,L
우이천 경사로 16,2020,127.0409187,37.63196293,L
우이천 음수대 1,2020,127.040552,37.63207456,L
우이천 경사로 17,2020,127.0391503,37.63263139,R
우이천 계단 31,2020,127.0224871,37.64810452,L
우이천 계단 32,2020,127.0390456,37.63273954,R
우이천 계단 33,2020,127.0393673,37.63333183,L
한강 주차장 22,2020,127.120541,37.54669376,L
한강드론공원,2020,127.119269,37.54739333,L
광나루 자전거공원 인증센터,2020,127.120255,37.54653751,L
한강 구명환 10,2020,127.1184052,37.5467894,L
당현천 쉼터 1,2020,127.0721195,37.65732186,L
당현천 비상사다리 1,2020,127.0724766,37.65947845,L
성북천 간이체육시설 1,2020,127.0282126,37.57401721,L
성북천 쉼터 1,2020,127.0282297,37.57416812,L
성북천 계단 1,2020,127.0282509,37.57409716,L
대동천 보행교 4,2020,127.0057066,37.64618067,R
당현천 보행교 1,2020,127.07191,37.65802596,L
당현천 보행교 2,2020,127.0720552,37.65731973,L
성북천 계단 2,2020,127.0277692,37.57245071,R
성북천 보행교 2,2020,127.0279192,37.5725892,L
성북천 보행교 3,2020,127.0279993,37.57490587,L
당현천 경사로 3,2020,127.0721139,37.6579639,L
성북천 경사로 3,2020,127.0278275,37.57340575,R
당현천 보행교 3,2020,127.0721084,37.65666761,L
성북천 보행교 4,2020,127.0280725,37.57391025,L
성북천 음수대 1,2020,127.0281746,37.57436523,L
당현천 계단 2,2020,127.0723467,37.65547704,L
당현천 보행교 4,2020,127.0721438,37.65514944,L
성북천 파고라 1,2020,127.0279783,37.57558612,L
당현천 비상사다리 2,2020,127.071974,37.65530383,R
성북천 징검다리 3,2020,127.0278722,37.57561092,R
성북천 간이체육시설 2,2020,127.0280363,37.57555908,L
당현천 경사로 4,2020,127.0723093,37.65487904,L
성북천 경사로 4,2020,127.0280252,37.57597579,L
성북천 징검다리 4,2020,127.0277396,37.57669778,R
성북천 계단 3,2020,127.0275755,37.5767271,R
당현천 정자 1,2020,127.0716463,37.6533703,L
성북천 보행교 5,2020,127.0277185,37.57697259,R
성북천 계단 4,2020,127.0278854,37.57678447,L
당현천 징검다리 2,2020,127.0709643,37.65266795,L
당현천 계단 3,2020,127.0710704,37.65249332,L
당현천 보행교 5,2020,127.0709941,37.65269608,L
성북천 징검다리 5,2020,127.0275998,37.57756052,L
성북천 계단 5,2020,127.0268204,37.57827473,R
성북천 징검다리 6,2020,127.0269987,37.57825442,L
성북천 계단 6,2020,127.0274217,37.57802006,L
성북천 보행교 6,2020,127.0268105,37.57840876,L
당현천 보행교 6,2020,127.0687313,37.65050015,L
당현천 계단 4,2020,127.0690004,37.65049999,L
성북천 경사로 5,2020,127.0245409,37.57901742,R
당현천 징검다리 3,2020,127.0688093,37.65058232,L
성북천 계단 8,2020,127.0241164,37.57914928,R
성북천 징검다리 7,2020,127.0251466,37.57903419,R
당현천 간이체육시설 2,2020,127.0686441,37.65029089,L
당현천 계단 5,2020,127.0681217,37.64999708,L
성북천 계단 7,2020,127.0249711,37.5791919,L
성북천 보행교 7,2020,127.0244376,37.57918413,R
대동천 경사로 1,2020,127.0047831,37.64487879,R
당현천 징검다리 4,2020,127.0663055,37.64957803,L
성북천 계단 9,2020,127.0243415,37.57936885,L
성북천 징검다리 9,2020,127.0234403,37.58023962,R
당현천 보행교 7,2020,127.0654848,37.64897145,L
성북천 간이체육시설 3,2020,127.0233782,37.5805944,NULL
성북천 계단 10,2020,127.0231418,37.58039848,R
당현천 징검다리 5,2020,127.0651997,37.64853126,L
성북천 보행교 8,2020,127.0232607,37.58058203,NULL
성북천 계단 11,2020,127.0235154,37.58042881,L
성북천 쉼터 2,2020,127.0231008,37.5805663,R
우이천 경사로 18,2020,127.022395,37.6478365,R
우이천 경사로 19,2020,127.0380338,37.63419159,R
우이천 비상사다리 12,2020,127.0242817,37.6474043,R
우이천 계단 35,2020,127.0377442,37.63568619,R
우이천 경사로 20,2020,127.037947,37.63622671,L
우이천 보행교 5,2020,127.0380302,37.63551266,L
우이천 계단 36,2020,127.024964,37.6466174,R
우이천 징검다리 7,2020,127.0369517,37.63674284,L
우이천 계단 37,2020,127.03683,37.63695124,L
우이천 계단 38,2020,127.0251978,37.64690567,L
우이천 쉼터 9,2020,127.0366044,37.63705787,L
정릉천 보행교 14,2020,127.0407034,37.59559122,L
정릉천 보행교 15,2020,127.0404546,37.59610713,R
정릉천 보행교 16,2020,127.0406575,37.59707224,R
정릉천 경사로 17,2020,127.0411488,37.59721623,L
정릉천 쉼터 20,2020,127.0407366,37.59846927,R
정릉천 보행교 17,2020,127.0411179,37.59777373,L
정릉천 경사로 18,2020,127.0406278,37.59959503,R
정릉천 쉼터 21,2020,127.0411623,37.59858348,L
정릉천 배드민턴장 1,2020,126.9972305,37.61794385,R
정릉천 간이체육시설 15,2020,127.0407493,37.59923121,R
정릉천 경사로 19,2020,127.041143,37.59959147,L
한강 파고라 140,2020,126.9281891,37.53143673,L
한강 화장실 7,2020,126.8740392,37.56909477,R
한강 화장실 37,2020,126.9332031,37.54178203,R
한강 화장실 71,2020,126.9039561,37.53728164,L
홍제천 간이체육시설 10,2020,126.9079644,37.56479681,R
홍제천 간이체육시설 14,2020,126.9606639,37.60085347,R
성북천 삼선교 위 운동기구,2023,127.006713,37.588194,L
월계2교~벼루말교 운동시설,2023,127.050077,37.624292,L
동부간선도로 운동시설,2023,127.07234,37.614566,R
청덕교 운동기구,2023,127.00035,37.616758,R
경국사 맞은편 운동기구,2023,127.006183,37.613703,L
개울장 운동기구,2023,127.0087,37.609553,R
중랑천 파고라 48,2020,127.0693331,37.59388063,R
중랑천 파고라 55,2020,127.0723775,37.60693303,L
청계천 계단 54,2020,127.0004031,37.56926486,R
청계천 비상사다리 12,2020,127.0042931,37.56972216,L
청계천 비상사다리 33,2020,126.9900308,37.56827332,L
청계천 족구장 1,2020,127.051577,37.55697824,R
청계천 징검다리 21,2020,126.9852897,37.56843028,R
청계천 징검다리 27,2020,126.9984848,37.56897817,L
탄천 간이체육시설 1,2020,127.1140511,37.48274732,R
탄천 경사로 21,2020,127.100465,37.49294972,L
탄천 경사로 28,2020,127.1219145,37.46673496,R
탄천 쉼터 1,2020,127.1190772,37.47220202,L
탄천 주차장 1,2020,127.0693094,37.51483387,R
탄천 화장실 3,2020,127.0801209,37.49976786,L
탄천 화장실 4,2020,127.1066529,37.48869379,L
한강 간이체육시설 28,2020,127.024122,37.543757,R
한강 물놀이장 1,2020,126.8792767,37.56412449,R
한강 쉼터 6,2020,126.8730687,37.56732778,R
한강 나들목 3,2020,127.1040452,37.5406919,R
한강 나들목 29,2020,127.1208686,37.5463319,L
한강 간이체육시설 59,2020,127.1211085,37.54776087,L
한강 놀이터 10,2020,127.1209087,37.54754483,L
한강 화장실 56,2020,127.121068,37.54719328,L
한강 나들목 28,2020,127.1211836,37.54695214,L
드론체험교육장,2020,127.1205447,37.54723886,L
한강 쉼터 133,2020,127.1228719,37.55581177,L
한강 경사로 54,2020,127.1246366,37.55643042,L
암사생태공원,2020,127.1238601,37.55564287,L
한강 나들목 27,2020,127.1236198,37.55405624,L
전망대,2020,127.1224117,37.55580656,L
한강 파고라 84,2020,127.1231031,37.55386194,L
암사생태교육실,2020,127.1231656,37.55398576,L
한강 음수대 41,2020,127.1230862,37.5539284,L
한강 쉼터 134,2020,127.1232172,37.5552944,L
한강 주차장 20,2020,127.123283,37.5539969,L
암사생태공원 탐방로,2020,127.1231108,37.55421332,L
한강 정자 22,2020,127.1230742,37.5535117,L
한강 화장실 55,2020,127.1232524,37.55347548,L
한강 쉼터 135,2020,127.122859,37.5533993,L
한강 쉼터 136,2020,127.1235902,37.5541261,L
한강 파고라 85,2020,127.1226035,37.55286235,L
암사생태공원테니스장,2020,127.1228954,37.55313347,L
한강 농구장 12,2020,127.1228354,37.55276525,L
광나루 야구장,2020,127.1132044,37.53859428,L
한강 축구장 11,2020,127.1226618,37.55219105,L
한강 파고라 86,2020,127.1223989,37.55232422,L
한강 파고라 87,2020,127.1222029,37.55182662,L
한강 족구장 10,2020,127.1224461,37.55174077,L
한강 축구장 12,2020,127.1222245,37.55121392,L
한강 음수대 42,2020,127.1226335,37.55301549,L
한강 주차장 21,2020,127.1219972,37.55057444,L
한강 음수대 58,2020,127.1137136,37.53860393,L
한강 계단 123,2020,127.1136066,37.53796095,L
